StockNumber,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
PG1587,22/04/2016,63.36052774,63.79396057,62.97437696,63.79396057,8027700,0,0,
JNJ1587,22/04/2016,88.55662051,88.80644941,88.08819208,88.47074127,7508700,0,0,
SPY1586,21/04/2016,180.5621363,180.6738532,179.2989221,179.5739136,85695000,0,0,0
PG1586,21/04/2016,63.86486963,64.07764481,63.47871897,63.67573547,8802100,0,0,
JNJ1586,21/04/2016,88.46292861,88.79083386,88.04134126,88.66591644,7884500,0,0,
SPY1585,20/04/2016,180.4160605,181.2496104,179.9348385,180.5449677,81100300,0,0,0
PG1585,20/04/2016,65.6380412,65.67744091,64.21164316,64.26680756,9124200,0,0,
JNJ1585,20/04/2016,88.36925016,89.1499662,88.2599504,88.67372894,8213400,0,0,
SPY1584,19/04/2016,180.2356558,180.6309397,179.54819,180.3731384,88316100,0,0,0
PG1584,19/04/2016,65.3385844,65.96115153,65.29129633,65.6301651,6606100,0,0,
JNJ1584,19/04/2016,87.16696314,88.96260679,87.03424282,87.97109985,10526400,0,0,
SPY1583,18/04/2016,178.5513131,179.8403061,177.8810377,179.8059387,82531000,0,0,0
PG1583,18/04/2016,64.85783865,65.40160014,64.6371751,65.2755127,5628000,0,0,
JNJ1583,18/04/2016,85.87876175,86.73754817,85.62112403,86.60482788,7772500,0,0,
SPY1582,15/04/2016,178.7490183,178.8865141,178.2248271,178.5513763,75761600,0,0,0
PG1582,15/04/2016,64.66084018,64.9603032,64.50322332,64.85785675,7299300,0,0,
JNJ1582,15/04/2016,85.93343074,86.19106851,85.48842275,86.01931,10057900,0,0,
SPY1581,14/04/2016,178.8005179,179.255961,178.3966324,178.7489471,65212900,0,0,0
PG1581,14/04/2016,64.58204542,64.91303791,64.25894129,64.6293335,6904400,1,0,
JNJ1581,14/04/2016,85.87878556,86.10519398,85.44938925,85.7538681,4457100,0,0,
SPY1580,13/04/2016,177.8810278,178.8262946,177.7435321,178.7403564,96336400,0,0,0
PG1580,13/04/2016,64.91713227,65.21416215,63.97131454,64.45594788,11738600,0,0,
JNJ1580,13/04/2016,85.87876603,86.15201546,85.34007004,85.77727509,5758300,0,0,
SPY1579,12/04/2016,175.4921162,177.2365525,175.0452616,176.9529724,115350600,0,0,0
PG1579,12/04/2016,64.65133838,65.04216983,64.44810435,64.74514008,7081600,0,0,
JNJ1579,12/04/2016,85.0980389,86.06612502,84.90285992,85.56646729,8412300,0,0,
SPY1578,11/04/2016,176.3771761,177.0818318,175.225679,175.3202057,83757500,0,0,0
PG1578,11/04/2016,64.90148754,65.1438012,64.61227601,64.66699219,7081500,0,0,
JNJ1578,11/04/2016,85.21515987,85.58209737,84.82480183,85.07463074,6823900,0,0,
SPY1577,08/04/2016,176.4545754,176.8928415,175.191361,175.7327423,95040600,0,0,0
PG1577,08/04/2016,65.22198917,65.22980151,64.69827022,65.03438568,5453000,0,0,
JNJ1577,08/04/2016,85.3869289,85.59771964,84.91069157,85.1761322,6301600,0,0,
SPY1576,07/04/2016,176.2826893,176.6436058,174.5210629,175.2600861,113859000,0,0,0
PG1576,07/04/2016,65.06564331,65.40957703,64.77643174,65.06564331,6655900,0,0,
JNJ1576,07/04/2016,85.0980624,85.58210857,84.80919528,85.30885315,7822900,0,0,
SPY1575,06/04/2016,175.4663452,177.442804,175.2858803,177.3826447,91839800,0,0,0
PG1575,06/04/2016,64.98748697,65.5346489,64.94058908,65.51119995,6292100,0,0,
JNJ1575,06/04/2016,84.87945782,85.48841545,84.22365318,85.42595673,6828700,0,0,
SPY1574,05/04/2016,175.8788591,177.245189,175.2085836,175.4663849,99662200,0,0,0
PG1574,05/04/2016,65.00312042,65.31578096,64.87023313,65.00312042,5259100,0,0,
JNJ1574,05/04/2016,84.4969028,85.75385019,84.32514431,85.05901337,7939000,0,0,
SPY1573,04/04/2016,177.7349999,177.9412435,176.9272286,177.2365875,63497000,0,0,0
PG1573,04/04/2016,65.38611658,65.38611658,64.90148333,65.04218292,5593400,0,0,
JNJ1573,04/04/2016,84.95752142,85.17612096,84.52032233,84.7779541,10668900,0,0,
SPY1572,01/04/2016,175.6038637,178.0013856,175.2859031,177.8123322,114423500,0,0,0
PG1572,01/04/2016,64.09636913,65.3626654,64.04165295,65.29231262,8028600,0,0,
JNJ1572,01/04/2016,84.31734479,85.32446935,84.07532469,85.24639893,9043200,0,0,
SPY1571,31/03/2016,176.9444365,177.374101,176.4460241,176.6092987,94584100,0,0,0
PG1571,31/03/2016,64.68261006,64.8780258,64.21361348,64.33867645,6819200,0,0,
JNJ1571,31/03/2016,84.98875571,85.08244379,84.34856875,84.47348022,8167700,0,0,
SPY1570,30/03/2016,177.2795209,177.7693315,176.6693917,177.0389099,86365300,0,0,0
PG1570,30/03/2016,64.94837791,65.15943027,64.60445023,64.62789917,6925400,0,0,
JNJ1570,30/03/2016,85.44935948,85.53523871,85.0433898,85.08242798,5248200,0,0,
SPY1569,29/03/2016,174.2375017,176.3772351,173.9281428,176.2655182,92922900,0,0,0
PG1569,29/03/2016,64.61229308,64.94840258,64.22146141,64.72172546,6731400,0,0,
JNJ1569,29/03/2016,84.55155304,85.29323093,84.11434799,85.20735168,6612800,0,0,
SPY1568,28/03/2016,174.9679719,175.1828042,174.1945811,174.6500244,62408200,0,0,0
PG1568,28/03/2016,64.87022045,65.22978477,64.50283783,64.58100891,4988500,0,0,
JNJ1568,28/03/2016,84.6374316,85.0199808,84.36417621,84.49690247,4738100,0,0,
SPY1567,24/03/2016,173.5844309,174.5812555,173.3610101,174.546875,84360900,0,0,0
PG1567,24/03/2016,64.45595303,64.97185366,64.43250409,64.79206848,6645700,0,0,
JNJ1567,24/03/2016,84.48908748,84.79356625,84.12215,84.55934906,6284500,0,0,
SPY1566,23/03/2016,175.3976125,175.5866659,174.4523455,174.6242218,81052500,0,0,0
PG1566,23/03/2016,64.65917009,65.26104803,64.54973774,64.73733521,5594600,0,0,
JNJ1566,23/03/2016,83.76304435,84.96534805,83.69277679,84.70771027,8191300,0,0,
SPY1565,22/03/2016,175.0968817,176.3600964,174.9336202,175.7843475,97471900,0,0,0
PG1565,22/03/2016,65.09692652,65.12819378,64.47941173,64.67482758,7205900,0,0,
JNJ1565,22/03/2016,83.75522731,84.02847677,83.57566593,83.83329773,7821700,0,0,
SPY1564,21/03/2016,175.3632101,176.1108219,175.1311877,175.8787994,72926700,0,0,0
PG1564,21/03/2016,64.97185119,65.55809863,64.80770263,65.12818146,8625600,0,0,
JNJ1564,21/03/2016,83.85673068,84.12217134,83.18531427,83.75523376,7674700,0,0,
SPY1563,18/03/2016,175.4491738,175.973365,175.1312264,175.6296387,138372400,1,0,0
PG1563,18/03/2016,64.76858682,65.26885059,64.44028985,64.99526978,33635200,0,0,
JNJ1563,18/03/2016,83.52881219,84.19241967,83.03696321,83.92697906,14758300,0,0,
SPY1562,17/03/2016,173.753862,175.4551436,173.3520487,174.9421997,134278500,0,0,0
PG1562,17/03/2016,63.54138985,65.05781807,63.53357155,64.68261719,12061500,0,0,
JNJ1562,17/03/2016,83.90353574,84.00502666,83.10720222,83.33361053,8571100,0,0,
SPY1561,16/03/2016,172.3517734,174.2496957,172.3090248,173.839325,129303200,0,0,0
PG1561,16/03/2016,63.55704498,63.94006432,62.90826893,63.58049393,9490300,0,0,
JNJ1561,16/03/2016,84.10656419,84.14559643,83.44295061,83.85673523,7065100,0,0,
SPY1560,15/03/2016,172.1465981,173.1468524,171.8815751,172.8390808,93169100,0,0,0
PG1560,15/03/2016,63.31471605,63.67428039,63.12711856,63.55702972,9297800,0,0,
JNJ1560,15/03/2016,84.02066696,84.59058637,83.34925065,84.12996674,8476600,0,0,
SPY1559,14/03/2016,172.8305311,173.5828514,172.497113,173.1212006,73612000,0,0,0
PG1559,14/03/2016,63.76025629,63.979121,63.06457664,63.44758987,12389300,0,0,
JNJ1559,14/03/2016,84.25486938,84.55154528,83.77863215,84.05188751,7242800,0,0,
SPY1558,11/03/2016,172.0610961,173.3862239,170.5735445,173.3434753,137964500,0,0,0
PG1558,11/03/2016,64.68260668,64.72169221,63.65863016,63.90094376,11109500,0,0,
JNJ1558,11/03/2016,83.92700031,84.30954962,83.70059187,84.09095001,7763800,0,0,
SPY1557,10/03/2016,170.949669,171.89863,168.7439757,170.5905914,156838700,0,0,0
PG1557,10/03/2016,64.97964369,65.05781476,63.90095088,64.31523132,10385600,0,0,
JNJ1557,10/03/2016,83.52881882,83.91137402,82.81056139,83.64592743,10474700,0,0,
SPY1556,09/03/2016,170.4367401,170.8043492,169.6416583,170.4538422,94801200,0,0,0
PG1556,09/03/2016,65.11255512,65.41740333,64.62792173,64.8467865,8954800,0,0,
JNJ1556,09/03/2016,83.41172791,83.55225708,82.82619067,83.41172791,7564200,0,0,
SPY1555,08/03/2016,170.4025346,170.9154784,169.4535736,169.6159973,123974900,0,0,0
PG1555,08/03/2016,64.85458757,65.46428383,64.62008626,64.92493439,7788400,0,0,
JNJ1555,08/03/2016,83.16185402,83.35703299,82.73246385,82.92764282,7632900,0,0,
SPY1554,07/03/2016,170.419632,171.898652,170.3426924,171.4882813,100219000,0,0,0
PG1554,07/03/2016,65.01871885,65.42518092,64.87801929,64.95618439,6792400,0,0,
JNJ1554,07/03/2016,82.75588246,83.47413963,82.35771569,83.33361053,6973500,0,0,
SPY1553,04/03/2016,170.9924064,172.1380082,170.1545891,171.3514709,129293600,0,0,0
PG1553,04/03/2016,64.58099677,65.45645548,64.29959762,65.26103973,9406700,0,0,
JNJ1553,04/03/2016,83.15406432,83.5210018,82.81054737,83.14625549,6715700,0,0,
SPY1552,03/03/2016,169.9494319,170.8129089,169.368093,170.7958069,95172200,0,0,0
PG1552,03/03/2016,64.51845728,64.82330534,64.23705816,64.75295258,8747100,0,0,
JNJ1552,03/03/2016,83.396087,83.53661612,82.467033,83.2633667,6927200,0,0,
SPY1551,02/03/2016,169.051819,170.1803062,168.6329037,170.1290131,102415000,0,0,0
PG1551,02/03/2016,63.76806166,64.61225903,63.19744511,64.52627563,12096600,0,0,
JNJ1551,02/03/2016,83.46634202,83.85669998,83.09159576,83.56783295,9767000,0,0,
SPY1550,01/03/2016,166.7178474,169.4536002,166.2390945,169.368103,141799700,0,0,0
PG1550,01/03/2016,62.95514217,63.59610563,62.94732387,63.49449158,9483900,0,0,
JNJ1550,01/03/2016,82.6778517,83.72400862,82.31872295,83.70839691,8298500,0,0,
SPY1549,29/02/2016,166.8033382,167.7608439,165.2815826,165.4782104,125918100,0,0,0
PG1549,29/02/2016,63.3928765,63.58829227,62.69719681,62.75973129,11065300,0,0,
JNJ1549,29/02/2016,82.19378715,82.91204451,82.00641697,82.13913727,10111100,0,0,
SPY1548,26/02/2016,168.0515452,168.1455739,166.6238181,166.7862549,129833700,0,0,0
PG1548,26/02/2016,64.50283583,64.60445585,63.27562501,63.39287567,9281100,0,0,
JNJ1548,26/02/2016,83.39611313,83.47418357,82.30310914,82.58416748,9049400,0,0,
SPY1547,25/02/2016,165.623527,167.1794865,164.8541048,167.170929,110728300,0,0,0
PG1547,25/02/2016,63.86185022,64.36211395,63.68207111,64.36211395,6789700,0,0,
JNJ1547,25/02/2016,81.93614993,83.06038299,81.7956208,83.05257416,8092500,0,0,
SPY1546,24/02/2016,162.9733044,165.4525657,161.853362,165.1704407,150812200,0,0,0
PG1546,24/02/2016,63.51795365,63.81498352,63.04895692,63.75244904,6759800,0,0,
JNJ1546,24/02/2016,80.67918483,82.0376349,80.39032374,81.94394684,9076100,0,0,
SPY1545,23/02/2016,165.8543952,166.1279757,164.2984353,164.4181366,111455300,0,0,0
PG1545,23/02/2016,64.09637098,64.45593527,63.79152286,63.94785309,5840600,0,0,
JNJ1545,23/02/2016,81.7019354,81.81123517,81.16323942,81.25692749,6629200,0,0,
SPY1544,22/02/2016,165.7432147,166.6665292,165.6748196,166.5211945,103640300,0,0,0
PG1544,22/02/2016,63.93223541,64.6200969,63.86970093,64.19799805,6916500,0,0,
JNJ1544,22/02/2016,81.31940197,81.78002167,81.23352271,81.78002167,6947000,0,0,
SPY1543,19/02/2016,163.4349162,164.2983799,162.8193732,164.1445007,114793000,0,0,0
PG1543,19/02/2016,64.06510174,64.29960304,63.62737235,63.93222046,7709600,0,0,
JNJ1543,19/02/2016,80.86658018,81.72536675,80.71043337,81.31939697,9343300,1,0,
SPY1542,18/02/2016,165.1703964,165.230247,163.9051196,164.2214355,102343000,0,0,0
PG1542,18/02/2016,64.27614235,64.34648914,63.47884286,64.08072662,7702600,0,0,
JNJ1542,18/02/2016,79.70340896,81.13734052,79.44762494,80.79629517,10744600,0,0,
SPY1541,17/02/2016,163.4264336,165.2730631,163.2981878,164.8968964,136009500,0,0,0
PG1541,17/02/2016,63.82277811,64.74514058,63.71334577,64.44810486,10892900,0,0,
JNJ1541,17/02/2016,79.64142184,80.0212187,79.23837297,79.44764709,8904000,0,0,
SPY1540,16/02/2016,161.3831031,162.2722133,160.4084957,162.2465668,120250700,0,0,0
PG1540,16/02/2016,64.0885798,64.0885798,63.18966571,63.68211746,9352600,0,0,
JNJ1540,16/02/2016,79.3468933,79.8739609,78.78882103,79.30813599,10452800,0,0,
SPY1539,12/02/2016,158.1259357,159.5707389,157.2710161,159.5536499,127632400,0,0,0
PG1539,12/02/2016,62.81441651,63.3303108,62.368869,63.30686188,9306100,0,0,
JNJ1539,12/02/2016,78.92056274,79.0445814,78.06795521,78.92056274,9035000,0,0,
SPY1538,11/02/2016,155.8860351,157.3907019,154.8173856,156.3305969,219058900,0,0,0
PG1538,11/02/2016,62.8378738,63.3068703,62.24380839,62.45486069,12343900,0,0,
JNJ1538,11/02/2016,77.86643185,79.0755842,77.4943877,78.8275528,12465800,0,0,
SPY1537,10/02/2016,159.3655378,161.0155261,158.2626844,158.3909302,148214100,0,0,0
PG1537,10/02/2016,64.8076892,64.87803602,63.67427415,63.79934311,10585400,0,0,
JNJ1537,10/02/2016,79.09885389,79.76543949,78.57178634,78.85082245,9833100,0,0,
SPY1536,09/02/2016,156.7580335,159.8186467,156.6212432,158.52771,184513100,0,0,0
PG1536,09/02/2016,63.96350386,64.87804841,63.33035258,64.59664917,14308900,0,0,
JNJ1536,09/02/2016,78.52526661,79.24610882,78.26173583,79.03683472,10044500,0,0,
SPY1535,08/02/2016,158.8183615,159.1175754,156.2792501,158.5191345,191526700,0,0,0
PG1535,08/02/2016,62.75973242,64.65917403,62.75973242,64.58100891,16530200,0,0,
JNJ1535,08/02/2016,77.75017756,80.23049787,77.68042149,79.06009674,14323800,0,0,
SPY1534,05/02/2016,163.2810762,163.8624152,160.040924,160.6821136,180788300,0,0,0
PG1534,05/02/2016,62.98642289,63.47105026,62.97860459,63.47105026,9957600,0,0,
JNJ1534,05/02/2016,79.57166349,79.65691894,77.33937466,77.92845154,15522200,0,0,
SPY1533,04/02/2016,163.041704,164.785734,162.4005143,163.8025818,139531800,0,0,0
PG1533,04/02/2016,63.1974623,63.39287808,62.7910001,63.08021164,8295100,0,0,
JNJ1533,04/02/2016,80.30798888,80.680033,79.62590405,80.53276825,10389000,0,0,
SPY1532,03/02/2016,163.6401079,163.9564239,159.9554078,163.5460663,205054900,0,0,0
PG1532,03/02/2016,62.90824837,63.50230803,62.5486781,63.39287567,10149600,0,0,
JNJ1532,03/02/2016,80.33901417,80.90483314,79.06785226,80.71881104,10168600,0,0,
SPY1531,02/02/2016,164.1103451,164.1188896,162.0414285,162.5714874,182564900,0,0,0
PG1531,02/02/2016,62.60338564,62.95513756,62.38452096,62.70500565,9116400,0,0,
JNJ1531,02/02/2016,80.06772326,80.81181754,79.83519121,80.15298462,10616300,0,0,
SPY1530,01/02/2016,164.5976245,166.3502118,164.007728,165.55513,136061600,0,0,0
PG1530,01/02/2016,63.47884366,63.62736152,62.94731264,63.40849686,9657200,0,0,
JNJ1530,01/02/2016,80.30800261,81.22261961,80.00571449,80.89707947,9803700,0,0,
SPY1529,29/01/2016,162.4518209,165.751811,162.3321327,165.6150208,210529300,0,0,0
PG1529,29/01/2016,62.51742913,64.09638627,62.40017845,63.85407257,19895000,0,0,
JNJ1529,29/01/2016,79.74992642,81.19161086,79.54839904,80.95133209,15614600,0,0,
SPY1528,28/01/2016,162.4005149,162.6056873,160.0067377,161.6738281,143798800,0,0,0
PG1528,28/01/2016,62.06405976,62.53305649,61.44654511,62.39235687,9895100,0,0,
JNJ1528,28/01/2016,79.44763111,79.86618519,78.94381568,79.26935577,12789500,0,0,
SPY1527,27/01/2016,162.075583,163.7683193,159.921183,160.8359528,185681700,0,0,0
PG1527,27/01/2016,61.38397944,62.41577411,61.08694972,61.59503174,10816100,0,0,
JNJ1527,27/01/2016,77.88967778,80.12971287,77.88967778,79.18409729,19330500,0,0,
SPY1526,26/01/2016,161.0839267,162.8878074,160.7419642,162.6056824,141036800,0,0,0
PG1526,26/01/2016,60.96972192,62.20475105,60.61015761,61.60286713,16374800,0,0,
JNJ1526,26/01/2016,75.38611353,78.54851225,75.29309954,78.42449951,17266600,0,0,
SPY1525,25/01/2016,162.3662681,162.5628959,160.2204254,160.4170532,130371700,0,0,0
PG1525,25/01/2016,60.34439314,60.4694621,59.84412919,60.07081223,9870400,0,0,
JNJ1525,25/01/2016,74.9675749,75.71942186,74.44050735,74.71954346,9350200,0,0,
SPY1524,22/01/2016,162.2466425,163.0844601,161.4772201,162.8792877,168319600,0,0,0
PG1524,22/01/2016,60.50071151,60.94625914,59.83629921,60.46944427,9465800,0,0,
JNJ1524,22/01/2016,75.2001036,75.25436029,74.37074789,74.99082947,8380000,0,0,
SPY1523,21/01/2016,159.1945313,161.4686068,157.8523017,159.6048889,195772900,0,0,0
PG1523,21/01/2016,59.42201343,60.32874529,58.94520453,59.96918106,12712900,0,0,
JNJ1523,21/01/2016,74.23119718,74.90553515,73.07630181,74.36296844,11266400,0,0,
SPY1522,20/01/2016,158.1857591,160.2974114,154.7575365,158.7158051,286547800,0,0,0
PG1522,20/01/2016,58.85141501,59.4767419,58.20263321,59.27351379,17795000,1,0,
JNJ1522,20/01/2016,74.49477253,75.40163703,73.27011457,74.21573639,12685200,0,0,
SPY1521,19/01/2016,162.4004776,162.5287102,159.1859726,160.776123,195244400,0,0,0
PG1521,19/01/2016,58.73811268,59.59826226,58.67611853,59.45877838,13457300,0,0,
JNJ1521,19/01/2016,75.90544398,76.2774941,75.10709297,75.57215118,12457800,0,0,
SPY1520,15/01/2016,159.6732677,161.3745486,158.6046186,160.5623779,324846400,0,0,0
PG1520,15/01/2016,57.73069475,58.6450872,57.70744843,58.1026535,17023900,0,0,
JNJ1520,15/01/2016,74.69626028,75.95966898,74.60324632,75.18457031,12662200,0,0,
SPY1519,14/01/2016,162.0500019,165.2217461,160.4342045,164.0847015,240795600,0,0,0
PG1519,14/01/2016,58.97057912,59.62925064,58.80009817,59.00932693,12835100,0,0,
JNJ1519,14/01/2016,75.26210828,77.09909495,75.18459956,76.64953613,10164300,0,0,
SPY1518,13/01/2016,166.2390602,166.5895802,161.0497066,161.4344177,221168900,0,0,0
PG1518,13/01/2016,59.64474807,59.66024365,58.73035519,58.77684784,9310100,0,0,
JNJ1518,13/01/2016,76.33949251,76.71929525,75.06057809,75.20009613,8290700,0,0,
SPY1517,12/01/2016,165.7004651,166.3245526,163.4092746,165.5636749,172330500,0,0,0
PG1517,12/01/2016,59.66799186,59.68348744,58.69935563,59.28828812,8774700,0,0,
JNJ1517,12/01/2016,75.95193147,76.44799424,75.37060736,76.14570618,6745000,0,0,
SPY1516,11/01/2016,165.0080088,165.3499844,162.2808265,164.2385864,187941300,0,0,0
PG1516,11/01/2016,59.02480374,59.69897654,58.58310594,59.41225815,10209200,0,0,
JNJ1516,11/01/2016,76.145711,76.44799909,74.47150052,75.62639618,8151400,0,0,
SPY1515,08/01/2016,166.8717472,167.4359972,163.7854871,164.0761566,209817200,0,0,0
PG1515,08/01/2016,59.946954,60.0399452,58.63735605,58.86983109,9676400,0,0,
JNJ1515,08/01/2016,77.41686707,77.46337702,75.84341743,76.08370209,9766700,0,0,
SPY1514,07/01/2016,166.9914058,168.7952862,165.5038413,165.89711,213436100,0,0,0
PG1514,07/01/2016,59.55175846,60.13294024,58.94733035,59.80747986,11973900,0,0,
JNJ1514,07/01/2016,76.97508292,77.57965922,76.6417901,76.90532684,9433100,0,0,
SPY1513,06/01/2016,169.5647269,171.0351895,168.9320948,169.9750977,152112600,0,0,0
PG1513,06/01/2016,60.18718464,60.66763038,59.76098821,60.33441925,9551000,0,0,
JNJ1513,06/01/2016,77.37035066,78.26171533,77.19982801,77.81215668,7733800,0,0,
SPY1512,05/01/2016,172.180767,172.6082267,171.0266336,172.1465759,110845800,0,0,0
PG1512,05/01/2016,60.78388645,61.18683668,60.60565472,60.92337036,8133700,0,0,
JNJ1512,05/01/2016,77.95944236,78.62602784,77.95168972,78.20747375,6467200,0,0,
SPY1511,04/01/2016,171.402805,171.8644558,169.7784502,171.8559113,222353500,0,0,0
PG1511,04/01/2016,60.72184444,60.83033118,60.08641956,60.72959518,11529800,0,0,
JNJ1511,04/01/2016,78.83531884,78.91282756,77.08359344,77.88195038,12722800,0,0,
SPY1510,31/12/2015,175.3696723,176.0194066,174.2924652,174.2924652,114877900,0,0,0
PG1510,31/12/2015,61.92296926,62.02370528,61.45801922,61.53551483,5077700,0,0,
JNJ1510,31/12/2015,80.1219642,80.3157389,79.59489679,79.6181488,4592600,0,0,
SPY1509,30/12/2015,177.0623394,177.1478366,175.9081931,176.0535278,63317700,0,0,0
PG1509,30/12/2015,62.34918444,62.38018151,61.99272697,62.04697037,3793200,0,0,
JNJ1509,30/12/2015,80.69553469,80.8738041,80.24597598,80.43975067,3847800,0,0,
SPY1508,29/12/2015,176.5494249,177.6437208,176.5152338,177.3103027,92640700,0,0,0
PG1508,29/12/2015,62.16320739,62.46542145,61.8764889,62.27169418,4406100,0,0,
JNJ1508,29/12/2015,80.09871716,80.75755595,80.09871716,80.63353729,4230000,0,0,
SPY1507,28/12/2015,175.1388223,175.4807849,174.3522978,175.4380493,65899900,0,0,0
PG1507,28/12/2015,61.79124886,61.96948055,61.582026,61.93073273,4150000,0,0,
JNJ1507,28/12/2015,79.97470212,80.19948151,79.7809274,80.00570679,4063000,0,0,
SPY1506,24/12/2015,175.8740631,176.3955646,175.6175846,175.839859,48539600,0,0,0
PG1506,24/12/2015,61.72924673,62.10895044,61.68274817,61.82998276,2498000,0,0,
JNJ1506,24/12/2015,79.92817624,80.54050489,79.84291491,80.39323425,2546300,0,0,
SPY1505,23/12/2015,174.993464,176.173257,174.8994223,176.1305084,110987200,0,0,0
PG1505,23/12/2015,61.95397905,62.32593802,61.60527233,61.93073273,8254600,0,0,
JNJ1505,23/12/2015,79.92043803,80.35449147,79.63364935,80.21497345,5531700,0,0,
SPY1504,22/12/2015,173.309299,174.2753623,172.3090447,173.9761353,111026200,0,0,0
PG1504,22/12/2015,61.3417872,61.79898058,61.12480776,61.68274307,9872200,0,0,
JNJ1504,22/12/2015,78.99032941,79.74217036,78.40125261,79.61040497,5581600,0,0,
SPY1503,21/12/2015,172.1893315,172.5911447,171.0608315,172.4116058,99094300,0,0,0
PG1503,21/12/2015,60.93107605,61.20229886,60.55912315,61.17904663,9105800,0,0,
